,index,0
1966,"('2021', 'isaiah', 'richard')",1
1967,"('936000', '2021', 'isaiah')",1
1968,"('country', 'tesla', 'ev')",1
1969,"('expanded', 'brandnew', 'market')",1
1970,"('since', 'tesla', 'expanded')",1
1971,"('verlust', 'von', '042')",1
1972,"('gunstiger', 'einstieg', 'oder')",1
1973,"('euro', 'die', 'groe')",1
1974,"('die', 'groe', 'frage')",1
1975,"('groe', 'frage', 'fur')",1
1976,"('frage', 'fur', 'teslaaktionare')",1
1977,"('fur', 'teslaaktionare', 'gunstiger')",1
1978,"('teslaaktionare', 'gunstiger', 'einstieg')",1
1979,"('einstieg', 'oder', 'verkaufsalarm')",1
1980,"('auf', '196880', 'euro')",1
1981,"('oder', 'verkaufsalarm', '196880')",1
1982,"('verkaufsalarm', '196880', 'euro')",1
1983,"('196880', 'euro', 'abstand')",1
1984,"('euro', 'abstand', 'zum')",1
1985,"('zum', 'allzeithoch', 'tesla')",1
1986,"('allzeithoch', 'tesla', 'heute')",1
1987,"('196880', 'euro', 'die')",1
1988,"('dabei', 'auf', '196880')",1
1989,"('little', 'since', 'tesla')",1
1990,"('vom', '27082020', 'und')",1
1991,"('von', '042', 'hinnehmen')",1
1992,"('042', 'hinnehmen', 'der')",1
1993,"('hinnehmen', 'der', 'abstand')",1
1994,"('der', 'abstand', 'zum')",1
1995,"('zum', 'allzeithoch', 'vom')",1
1996,"('allzeithoch', 'vom', '27082020')",1
1997,"('27082020', 'und', 'einem')",1
1998,"('steigt', 'dabei', 'auf')",1
1999,"('und', 'einem', 'kurs')",1
2000,"('einem', 'kurs', 'von')",1
2001,"('kurs', 'von', '223875')",1
2002,"('von', '223875', 'euro')",1
2003,"('223875', 'euro', 'steigt')",1
2004,"('euro', 'steigt', 'dabei')",1
2005,"('tesla', 'heute', 'noch')",1
2006,"('heute', 'noch', 'kaufen')",1
2007,"('noch', 'kaufen', 'sichern')",1
2008,"('vehicle', 'thailand', 'first')",1
2009,"('936000', '2021', 'tesla')",1
2010,"('2021', 'tesla', 'preparing')",1
2011,"('tesla', 'preparing', 'launch')",1
2012,"('preparing', 'launch', 'electric')",1
2013,"('launch', 'electric', 'vehicle')",1
2014,"('electric', 'vehicle', 'thailand')",1
2015,"('thailand', 'first', 'time')",1
2016,"('kaufen', 'sichern', 'sie')",1
2017,"('first', 'time', 'significant')",1
2018,"('time', 'significant', 'hiring')",1
2019,"('significant', 'hiring', 'spree')",1
2020,"('hiring', 'spree', 'it')",1
2021,"('spree', 'it', 'little')",1
2022,"('it', 'little', 'since')",1
2023,"('smartbroker', 'tesla', 'ev')",1
2024,"('auf', 'smartbroker', 'tesla')",1
2025,"('handeln', 'auf', 'smartbroker')",1
2026,"('klicken', 'den', 'vollstandigen')",1
2027,"('hier', 'klicken', 'den')",1
2028,"('kostenlos', 'hier', 'klicken')",1
2029,"('heute', 'kostenlos', 'hier')",1
2030,"('von', 'heute', 'kostenlos')",1
2031,"('analyse', 'von', 'heute')",1
2032,"('tesla', 'analyse', 'von')",1
2033,"('umfangreiche', 'tesla', 'analyse')",1
2034,"('die', 'umfangreiche', 'tesla')",1
2035,"('hier', 'die', 'umfangreiche')",1
2036,"('gratis', 'hier', 'die')",1
2037,"('sich', 'gratis', 'hier')",1
2038,"('sie', 'sich', 'gratis')",1
2039,"('sichern', 'sie', 'sich')",1
2040,"('encore', 'termine', 'avec')",1
2041,"('avec', 'son', 'suv')",1
2042,"('wahrend', 'ausgerechnet', 'teslachef')",1
2043,"('provela', 'je', 'sest')",1
2044,"('izvor', 'tesla', 'milena')",1
2045,"('tesla', 'milena', 'orevic')",1
2046,"('milena', 'orevic', 'smartlife')",1
2047,"('orevic', 'smartlife', 'ekipa')",1
2048,"('smartlife', 'ekipa', 'provela')",1
2049,"('ekipa', 'provela', 'je')",1
2050,"('je', 'sest', 'dana')",1
2051,"('serija', 'proizvoda', 'izvor')",1
2052,"('sest', 'dana', 'na')",1
2053,"('dana', 'na', 'ifa')",1
2054,"('ifa', 'sajmu', 'vec')",1
2055,"('sajmu', 'vec', 'smo')",1
2056,"('vec', 'smo', 'vam')",1
2057,"('smo', 'vam', 'preneli')",1
2058,"('proizvoda', 'izvor', 'tesla')",1
2059,"('dostupnih', 'serija', 'proizvoda')",1
2060,"('preneli', 'neke', 'od')",1
2061,"('je', 'prikazala', 'potpuno')",1
2062,"('thailand', 'na', 'ifa')",1
2063,"('ifa', 'sajmu', 'u')",1
2064,"('sajmu', 'u', 'berlinu')",1
2065,"('u', 'berlinu', 'tesla')",1
2066,"('berlinu', 'tesla', 'je')",1
2067,"('tesla', 'je', 'prikazala')",1
2068,"('prikazala', 'potpuno', 'nove')",1
2069,"('dosad', 'dostupnih', 'serija')",1
2070,"('potpuno', 'nove', 'serije')",1
2071,"('nove', 'serije', 'ureaja')",1
2072,"('serije', 'ureaja', 'prosiren')",1
2073,"('ureaja', 'prosiren', 'portfolio')",1
2074,"('prosiren', 'portfolio', 'dosad')",1
2075,"('portfolio', 'dosad', 'dostupnih')",1
2076,"('vam', 'preneli', 'neke')",1
2077,"('neke', 'od', 'utisaka')",1
2078,"('hong', 'kong', 'since')",1
2079,"('smo', 'videli', 'par')",1
2080,"('ili', 'bilo', 'koji')",1
2081,"('bilo', 'koji', 'pre')",1
2082,"('koji', 'pre', 'njega')",1
2083,"('pre', 'njega', 'ali')",1
2084,"('njega', 'ali', 'smo')",1
2085,"('ali', 'smo', 'videli')",1
2086,"('videli', 'par', 'sjajnih')",1
2087,"('2019', 'godine', 'ili')",1
2088,"('par', 'sjajnih', 'nastupa')",1
2089,"('sjajnih', 'nastupa', 'koji')",1
2090,"('nastupa', 'koji', 'su')",1
2091,"('koji', 'su', 'bljesnuli')",1
2092,"('su', 'bljesnuli', 'u')",1
2093,"('bljesnuli', 'u', 'sveopstoj')",1
2094,"('godine', 'ili', 'bilo')",1
2095,"('onaj', '2019', 'godine')",1
2096,"('od', 'utisaka', 'sa')",1
2097,"('elektronike', 'sajam', 'kao')",1
2098,"('utisaka', 'sa', 'najvece')",1
2099,"('sa', 'najvece', 'evropske')",1
2100,"('najvece', 'evropske', 'smotre')",1
2101,"('evropske', 'smotre', 'potrosacke')",1
2102,"('smotre', 'potrosacke', 'elektronike')",1
2103,"('potrosacke', 'elektronike', 'sajam')",1
2104,"('sajam', 'kao', 'takav')",1
2105,"('kao', 'onaj', '2019')",1
2106,"('kao', 'takav', 'nije')",1
2107,"('takav', 'nije', 'ostavio')",1
2108,"('nije', 'ostavio', 'izuzetan')",1
2109,"('ostavio', 'izuzetan', 'utisak')",1
2110,"('izuzetan', 'utisak', 'kao')",1
2111,"('utisak', 'kao', 'onaj')",1
2112,"('specifically', 'thailand', 'na')",1
2113,"('focus', 'southeast', 'asia')",1
2114,"('shifted', 'focus', 'southeast')",1
2115,"('continues', 'expand', 'reach')",1
2116,"('2019', 'tesla', 'expanding')",1
2117,"('tesla', 'expanding', 'hiring')",1
2118,"('expanding', 'hiring', 'thailand')",1
2119,"('hiring', 'thailand', 'tesla')",1
2120,"('thailand', 'tesla', 'continues')",1
2121,"('tesla', 'continues', 'expand')",1
2122,"('expand', 'reach', 'around')",1
2123,"('began', 'delivery', '2019')",1
2124,"('reach', 'around', 'world')",1
2125,"('around', 'world', 'this')",1
2126,"('world', 'this', 'time')",1
2127,"('this', 'time', 'electric')",1
2128,"('time', 'electric', 'vehicle')",1
2129,"('vehicle', 'company', 'plan')",1
2130,"('delivery', '2019', 'tesla')",1
2131,"('sedan', 'began', 'delivery')",1
2132,"('tesla', 'shifted', 'focus')",1
2133,"('dual', 'cable', 'tesla')",1
2134,"('since', 'launch', 'model')",1
2135,"('launch', 'model', 's')",1
2136,"('model', 's', 'back')",1
2137,"('s', 'back', '2014')",1
2138,"('back', '2014', 'dual')",1
2139,"('2014', 'dual', 'cable')",1
2140,"('cable', 'tesla', 'supercharger')",1
2141,"('3', 'sedan', 'began')",1
2142,"('tesla', 'supercharger', 'deployed')",1
2143,"('supercharger', 'deployed', 'new')",1
2144,"('deployed', 'new', 'location')",1
2145,"('new', 'location', 'model')",1
2146,"('location', 'model', '3')",1
2147,"('model', '3', 'sedan')",1
2148,"('company', 'plan', 'launch')",1
2149,"('plan', 'launch', 'business')",1
2150,"('launch', 'business', 'thailand')",1
2151,"('continue', 'hiring', 'effort')",1
2152,"('thailand', 'tesla', 'definitely')",1
2153,"('tesla', 'definitely', 'expanding')",1
2154,"('definitely', 'expanding', 'reach')",1
2155,"('expanding', 'reach', 'plan')",1
2156,"('reach', 'plan', 'continue')",1
2157,"('plan', 'continue', 'hiring')",1
2158,"('hiring', 'effort', 'the')",1
2159,"('business', 'thailand', 'in')",1
2160,"('effort', 'the', 'newly')",1
2161,"('the', 'newly', 'formed')",1
2162,"('newly', 'formed', 'market')",1
2163,"('formed', 'market', 'team')",1
2164,"('market', 'team', 'tesla')",1
2165,"('team', 'tesla', 'shifted')",1
2166,"('tesla', 'thailand', 'tesla')",1
2167,"('country', 'tesla', 'thailand')",1
2168,"('employee', 'country', 'tesla')",1
2169,"('tesla', 'employee', 'country')",1
2170,"('batch', 'tesla', 'employee')",1
2171,"('first', 'batch', 'tesla')",1
2172,"('pool', 'first', 'batch')",1
2173,"('hiring', 'pool', 'first')",1
2174,"('attracting', 'hiring', 'pool')",1
2175,"('towards', 'attracting', 'hiring')",1
2176,"('working', 'towards', 'attracting')",1
2177,"('aggressively', 'working', 'towards')",1
2178,"('company', 'aggressively', 'working')",1
2179,"('effort', 'company', 'aggressively')",1
2180,"('part', 'effort', 'company')",1
2181,"('in', 'part', 'effort')",1
2182,"('thailand', 'in', 'part')",1
2183,"('u', 'sveopstoj', 'letargiji')",1
2184,"('sveopstoj', 'letargiji', 'meu')",1
2185,"('letargiji', 'meu', 'vecinom')",1
2186,"('der', 'welt', 'da')",1
2187,"('bauen', 'die', 'amerikaner')",1
2188,"('die', 'amerikaner', 'die')",1
2189,"('amerikaner', 'die', 'besten')",1
2190,"('die', 'besten', 'elektroautos')",1
2191,"('besten', 'elektroautos', 'der')",1
2192,"('elektroautos', 'der', 'welt')",1
2193,"('welt', 'da', 'heit')",1
2194,"('vieler', 'emobilisten', 'bauen')",1
2195,"('da', 'heit', 'aber')",1
2196,"('heit', 'aber', 'noch')",1
2197,"('aber', 'noch', 'lange')",1
2198,"('noch', 'lange', 'nicht')",1
2199,"('lange', 'nicht', 'das')",1
2200,"('nicht', 'das', 'immer')",1
2201,"('emobilisten', 'bauen', 'die')",1
2202,"('meinung', 'vieler', 'emobilisten')",1
2203,"('trailer', 'behind', 'one')",1
2204,"('erste', 'name', 'wann')",1
2205,"('one', 'bobtailing', 'patrick')",1
2206,"('bobtailing', 'patrick', 't')",1
2207,"('0', 'tesla', 'ist')",1
2208,"('tesla', 'ist', 'der')",1
2209,"('ist', 'der', 'erste')",1
2210,"('der', 'erste', 'name')",1
2211,"('name', 'wann', 'immer')",1
2212,"('nach', 'meinung', 'vieler')",1
2213,"('wann', 'immer', 'e')",1
2214,"('immer', 'e', 'um')",1
2215,"('e', 'um', 'eautos')",1
2216,"('um', 'eautos', 'geht')",1
2217,"('eautos', 'geht', 'nach')",1
2218,"('geht', 'nach', 'meinung')",1
2219,"('das', 'immer', 'alles')",1
2220,"('immer', 'alles', 'glatt')",1
2221,"('alles', 'glatt', 'lauft')",1
2222,"('s', '3', 'x')",1
2223,"('die', 'werkstatt', 'ruckruf')",1
2224,"('werkstatt', 'ruckruf', 'bei')",1
2225,"('ruckruf', 'bei', 'tesla')",1
2226,"('bei', 'tesla', 'model')",1
2227,"('tesla', 'model', 's')",1
2228,"('model', 's', '3')",1
2229,"('3', 'x', 'und')",1
2230,"('glatt', 'lauft', 'von')",1
2231,"('x', 'und', 'y')",1
2232,"('und', 'y', 'mussen')",1
2233,"('y', 'mussen', 'die')",1
2234,"('mussen', 'die', 'werkstatt')",1
2235,"('die', 'werkstatt', 'wahrend')",1
2236,"('werkstatt', 'wahrend', 'ausgerechnet')",1
2237,"('eautos', 'die', 'werkstatt')",1
2238,"('ihren', 'eautos', 'die')",1
2239,"('mit', 'ihren', 'eautos')",1
2240,"('mussen', 'mit', 'ihren')",1
2241,"('teslafahrer', 'mussen', 'mit')",1
2242,"('deutsche', 'teslafahrer', 'mussen')",1
2243,"('auch', 'deutsche', 'teslafahrer')",1
2244,"('betroffen', 'auch', 'deutsche')",1
2245,"('weltweit', 'betroffen', 'auch')",1
2246,"('tesla', 'weltweit', 'betroffen')",1
2247,"('hunderttausende', 'tesla', 'weltweit')",1
2248,"('sind', 'hunderttausende', 'tesla')",1
2249,"('ruckruf', 'sind', 'hunderttausende')",1
2250,"('aktuellen', 'ruckruf', 'sind')",1
2251,"('einem', 'aktuellen', 'ruckruf')",1
2252,"('von', 'einem', 'aktuellen')",1
2253,"('lauft', 'von', 'einem')",1
2254,"('behind', 'one', 'bobtailing')",1
2255,"('pulling', 'trailer', 'behind')",1
2256,"('meu', 'vecinom', 'proizvoaca')",1
2257,"('model', 'y', 'prior')",1
2258,"('number', 'prototype', 'public')",1
2259,"('prototype', 'public', 'road')",1
2260,"('public', 'road', 'this')",1
2261,"('road', 'this', 'case')",1
2262,"('this', 'case', 'model')",1
2263,"('case', 'model', 'y')",1
2264,"('y', 'prior', 'release')",1
2265,"('test', 'increasing', 'number')",1
2266,"('prior', 'release', 'date')",1
2267,"('release', 'date', 'seems')",1
2268,"('date', 'seems', 'case')",1
2269,"('seems', 'case', 'tesla')",1
2270,"('case', 'tesla', 'semi')",1
2271,"('tesla', 'semi', 'well')",1
2272,"('increasing', 'number', 'prototype')",1
2273,"('tends', 'test', 'increasing')",1
2274,"('semi', 'pulling', 'trailer')",1
2275,"('na', 'ifa', '2022')",1
2276,"('vecinom', 'proizvoaca', 'koji')",1
2277,"('proizvoaca', 'koji', 'su')",1
2278,"('koji', 'su', 'bili')",1
2279,"('su', 'bili', 'prisutni')",1
2280,"('bili', 'prisutni', 'na')",1
2281,"('prisutni', 'na', 'ifa')",1
2282,"('ifa', '2022', 'prior')",1
2283,"('tesla', 'tends', 'test')",1
2284,"('2022', 'prior', 'customer')",1
2285,"('prior', 'customer', 'delivery')",1
2286,"('customer', 'delivery', 'new')",1
2287,"('delivery', 'new', 'vehicle')",1
2288,"('new', 'vehicle', 'tesla')",1
2289,"('vehicle', 'tesla', 'tends')",1
2290,"('semi', 'well', 'a')",1
2291,"('well', 'a', 'per')",1
2292,"('a', 'per', 'recent')",1
2293,"('one', 'location', 'a')",1
2294,"('video', 'tesla', 'semi')",1
2295,"('semi', 'sighting', 'featured')",1
2296,"('sighting', 'featured', 'three')",1
2297,"('featured', 'three', 'vehicle')",1
2298,"('three', 'vehicle', 'one')",1
2299,"('vehicle', 'one', 'location')",1
2300,"('location', 'a', 'could')",1
2301,"('per', 'recent', 'observation')",1
2302,"('a', 'could', 'seen')",1
2303,"('could', 'seen', 'video')",1
2304,"('seen', 'video', 'two')",1
2305,"('video', 'two', 'tesla')",1
2306,"('two', 'tesla', 'semi')",1
2307,"('tesla', 'semi', 'pulling')",1
2308,"('posted', 'video', 'tesla')",1
2309,"('quraishi', 'posted', 'video')",1
2310,"('shoaib', 'quraishi', 'posted')",1
2311,"('advocate', 'shoaib', 'quraishi')",1
2312,"('ev', 'advocate', 'shoaib')",1
2313,"('example', 'ev', 'advocate')",1
2314,"('recently', 'example', 'ev')",1
2315,"('just', 'recently', 'example')",1
2316,"('owner', 'claim', 'nt')",1
2317,"('getting', 'common', 'just')",1
2318,"('seem', 'getting', 'common')",1
2319,"('sighting', 'seem', 'getting')",1
2320,"('semi', 'sighting', 'seem')",1
2321,"('community', 'tesla', 'semi')",1
2322,"('ev', 'community', 'tesla')",1
2323,"('observation', 'ev', 'community')",1
2324,"('recent', 'observation', 'ev')",1
2325,"('kong', 'since', 'launch')",1
2326,"('available', 'hong', 'kong')",1
2327,"('son', 'suv', 'familial')",1
2328,"('service', 'another', 'continent')",1
2329,"('however', 'want', 'reach')",1
2330,"('want', 'reach', 'client')",1
2331,"('reach', 'client', 'also')",1
2332,"('client', 'also', 'expand')",1
2333,"('also', 'expand', 'service')",1
2334,"('expand', 'service', 'another')",1
2335,"('another', 'continent', 'tesla')",1
2336,"('america', 'europe', 'however')",1
2337,"('continent', 'tesla', 'inc')",1
2338,"('tesla', 'inc', 'tsla')",1
2339,"('inc', 'tsla', 'trading')",1
2340,"('tsla', 'trading', 'flat')",1
2341,"('trading', 'flat', 'premarket')",1
2342,"('flat', 'premarket', 'tuesday')",1
2343,"('europe', 'however', 'want')",1
2344,"('north', 'america', 'europe')",1
2345,"('tuesday', 'volatile', 'friday')",1
2346,"('far', 'know', 'tesla')",1
2347,"('report', 'tesla', 'coming')",1
2348,"('tesla', 'coming', 'soon')",1
2349,"('coming', 'soon', 'thailand')",1
2350,"('soon', 'thailand', 'so')",1
2351,"('thailand', 'so', 'far')",1
2352,"('so', 'far', 'know')",1
2353,"('know', 'tesla', 'already')",1
2354,"('across', 'north', 'america')",1
2355,"('tesla', 'already', 'several')",1
2356,"('already', 'several', 'station')",1
2357,"('several', 'station', 'manufacturing')",1
2358,"('station', 'manufacturing', 'plant')",1
2359,"('manufacturing', 'plant', 'across')",1
2360,"('plant', 'across', 'north')",1
2361,"('premarket', 'tuesday', 'volatile')",1
2362,"('volatile', 'friday', 'caused')",1
2363,"('cable', 'available', 'hong')",1
2364,"('day', 'weekend', 'big')",1
2365,"('forward', 'opportunity', 'seasonally')",1
2366,"('opportunity', 'seasonally', 'present')",1
2367,"('seasonally', 'present', 'themself')",1
2368,"('present', 'themself', 'labor')",1
2369,"('themself', 'labor', 'day')",1
2370,"('labor', 'day', 'weekend')",1
2371,"('weekend', 'big', 'money')",1
2372,"('month', 'looking', 'forward')",1
2373,"('big', 'money', 'often')",1
2374,"('money', 'often', 'return')",1
2375,"('often', 'return', 'company')",1
2376,"('return', 'company', 'begin')",1
2377,"('company', 'begin', 'increase')",1
2378,"('begin', 'increase', 'news')",1
2379,"('looking', 'forward', 'opportunity')",1
2380,"('summer', 'month', 'looking')",1
2381,"('friday', 'caused', 'stock')",1
2382,"('run', 'seller', 'dropped')",1
2383,"('caused', 'stock', 'gap')",1
2384,"('stock', 'gap', '141')",1
2385,"('gap', '141', 'market')",1
2386,"('141', 'market', 'opened')",1
2387,"('market', 'opened', 'run')",1
2388,"('opened', 'run', 'seller')",1
2389,"('seller', 'dropped', 'stock')",1
2390,"('market', 'summer', 'month')",1
2391,"('dropped', 'stock', '386')",1
2392,"('stock', '386', 'intradayretail')",1
2393,"('386', 'intradayretail', 'trader')",1
2394,"('intradayretail', 'trader', 'kept')",1
2395,"('trader', 'kept', 'market')",1
2396,"('kept', 'market', 'summer')",1
2397,"('latest', 'report', 'tesla')",1
2398,"('wrote', 'latest', 'report')",1
2399,"('electrek', 'wrote', 'latest')",1
2400,"('pada', '2033', 'nanti')",1
2401,"('indonesia', 'saat', 'ini')",1
2402,"('tahun', 'mendatang', 'sebuah')",1
2403,"('mendatang', 'sebuah', 'studi')",1
2404,"('vanarama', 'mengungkapkan', 'bahwa')",1
2405,"('mengungkapkan', 'bahwa', 'pada')",1
2406,"('bahwa', 'pada', '2033')",1
2407,"('2033', 'nanti', 'mobil')",1
2408,"('jakarta', 'cnbc', 'indonesia')",1
2409,"('dari', 'manusia', 'vanarama')",1
2410,"('manusia', 'vanarama', 'menganalisis')",1
2411,"('tepatnya', '2033', 'inside')",1
2412,"('2033', 'inside', 'tesla')",1
2413,"('inside', 'tesla', 's')",1
2414,"('tesla', 's', 'drive')",1
2415,"('cnbc', 'indonesia', 'saat')",1
2416,"('europe', 'jakarta', 'cnbc')",1
2417,"('country', 'electrek', 'wrote')",1
2418,"('tout', 'juste', 'darriver')",1
2419,"('suv', 'familial', 'une')",1
2420,"('familial', 'une', 'version')",1
2421,"('une', 'version', 'propulsion')",1
2422,"('version', 'propulsion', 'vient')",1
2423,"('propulsion', 'vient', 'tout')",1
2424,"('vient', 'tout', 'juste')",1
2425,"('juste', 'darriver', 'sur')",1
2426,"('en', 'europe', 'jakarta')",1
2427,"('darriver', 'sur', 'le')",1
2428,"('sur', 'le', 'configurateur')",1
2429,"('le', 'configurateur', 'en')",1
2430,"('configurateur', 'en', 'ligne')",1
2431,"('en', 'ligne', 'en')",1
2432,"('ligne', 'en', 'europe')",1
2433,"('s', 'drive', 'keep')",1
2434,"('drive', 'keep', 'musk')",1
2435,"('keep', 'musk', 's')",1
2436,"('the', 'ev', 'automaker')",1
2437,"('southeast', 'asia', 'prepares')",1
2438,"('asia', 'prepares', 'expand')",1
2439,"('prepares', 'expand', 'service')",1
2440,"('expand', 'service', 'thailand')",1
2441,"('service', 'thailand', 'the')",1
2442,"('thailand', 'the', 'ev')",1
2443,"('ev', 'automaker', 'reportedly')",1
2444,"('musk', 's', 'battery')",1
2445,"('automaker', 'reportedly', 'posted')",1
2446,"('reportedly', 'posted', 'new')",1
2447,"('posted', 'new', 'job')",1
2448,"('new', 'job', 'opening')",1
2449,"('job', 'opening', 'country')",1
2450,"('opening', 'country', 'electrek')",1
2451,"('talent', 'southeast', 'asia')",1
2452,"('taking', 'talent', 'southeast')",1
2453,"('tesla', 'taking', 'talent')",1
2454,"('0809', 'tesla', 'taking')",1
2455,"('2022', '0809', 'tesla')",1
2456,"('september', '2022', '0809')",1
2457,"('henry', 'tech', 'time')",1
2458,"('joseph', 'henry', 'tech')",1
2459,"('u', 'joseph', 'henry')",1
2460,"('s', 'u', 'joseph')",1
2461,"('shanghai', 'by', 'norihiko')",1
2462,"('program', 'shanghai', 'by')",1
2463,"('tesla', 'chinamade', 'model')",1
2464,"('ceremony', 'tesla', 'chinamade')",1
2465,"('promise', 'file', 'photo')",1
2466,"('battery', 'promise', 'file')",1
2467,"('s', 'battery', 'promise')",1
2468,"('increase', 'news', 'flowtesla')",1
2469,"('news', 'flowtesla', 'investor')",1
2470,"('flowtesla', 'investor', 'anticipating')",1
2471,"('auch', 'groe', 'mengen')",1
2472,"('waren', 'nicht', 'nur')",1
2473,"('nicht', 'nur', 'milliardeninvestitionen')",1
2474,"('nur', 'milliardeninvestitionen', 'notwendig')",1
2475,"('milliardeninvestitionen', 'notwendig', 'sondern')",1
2476,"('notwendig', 'sondern', 'auch')",1
2477,"('sondern', 'auch', 'groe')",1
2478,"('groe', 'mengen', 'rohstoffen')",1
2479,"('doch', 'dafur', 'waren')",1
2480,"('mengen', 'rohstoffen', 'tesla')",1
2481,"('rohstoffen', 'tesla', 'kame')",1
2482,"('jahrlich', 'eine', 'reuters')",1
2483,"('eine', 'reuters', 'tesla')",1
2484,"('reuters', 'tesla', 'tsla')",1
2485,"('tesla', 'tsla', 'remove')",1
2486,"('dafur', 'waren', 'nicht')",1
2487,"('absetzen', 'doch', 'dafur')",1
2488,"('auf', 'smartbrokerde', 'anzeige')",1
2489,"('der', 'autoindustrie', 'uberholen')",1
2490,"('anzeige', 'werbung', 'teslachef')",1
2491,"('werbung', 'teslachef', 'elon')",1
2492,"('elon', 'musk', 'den')",1
2493,"('musk', 'den', 'rest')",1
2494,"('den', 'rest', 'der')",1
2495,"('rest', 'der', 'autoindustrie')",1
2496,"('autoindustrie', 'uberholen', 'und')",1
2497,"('2030', 'absetzen', 'doch')",1
2498,"('uberholen', 'und', '20')",1
2499,"('und', '20', 'millionen')",1
2500,"('20', 'millionen', 'eautos')",1
2501,"('millionen', 'eautos', 'bi')",1
2502,"('eautos', 'bi', '2030')",1
2503,"('bi', '2030', 'absetzen')",1
2504,"('tsla', 'remove', 'type')",1
2505,"('remove', 'type', '2')",1
2506,"('type', '2', 'charging')",1
2507,"('2', 'cable', 'leaving')",1
2508,"('owner', 'noticed', 'v2')",1
2509,"('noticed', 'v2', 'supercharging')",1
2510,"('v2', 'supercharging', 'location')",1
2511,"('supercharging', 'location', 'missing')",1
2512,"('location', 'missing', 'type')",1
2513,"('missing', 'type', '2')",1
2514,"('cable', 'leaving', 'ccs2')",1
2515,"('2', 'charging', 'cable')",1
2516,"('leaving', 'ccs2', 'cable')",1
2517,"('ccs2', 'cable', 'available')",1
2518,"('cable', 'available', 'charging')",1
2519,"('available', 'charging', 'type')",1
2520,"('charging', 'type', '2')",1
2521,"('2', 'cable', 'available')",1
2522,"('x', 'owner', 'noticed')",1
2523,"('model', 'x', 'owner')",1
2524,"('nasdaq', 'model', 's')",1
2525,"('tesla', 'nasdaq', 'model')",1
2526,"('number', 'tesla', 'nasdaq')",1
2527,"('claim', 'number', 'tesla')",1
2528,"('insideevscom', 'claim', 'number')",1
2529,"('report', 'insideevscom', 'claim')",1
2530,"('recent', 'report', 'insideevscom')",1
2531,"('a', 'recent', 'report')",1
2532,"('elkins', 'a', 'recent')",1
2533,"('michael', 'elkins', 'a')",1
2534,"('by', 'michael', 'elkins')",1
2535,"('kong', 'by', 'michael')",1
2536,"('hong', 'kong', 'by')",1
2537,"('cable', 'hong', 'kong')",1
2538,"('charging', 'cable', 'hong')",1
2539,"('smartbrokerde', 'anzeige', 'werbung')",1
2540,"('handeln', 'auf', 'smartbrokerde')",1
2541,"('investor', 'anticipating', 'announcement')",1
2542,"('aktuell', 'mit', 'der')",1
2543,"('13split', 'nicht', 'mehr')",1
2544,"('nicht', 'mehr', 'voran')",1
2545,"('mehr', 'voran', 'und')",1
2546,"('voran', 'und', 'kampft')",1
2547,"('und', 'kampft', 'aktuell')",1
2548,"('kampft', 'aktuell', 'mit')",1
2549,"('mit', 'der', 'kursmarke')",1
2550,"('seit', 'dem', '13split')",1
2551,"('der', 'kursmarke', 'von')",1
2552,"('kursmarke', 'von', '270')",1
2553,"('von', '270', 'euro')",1
2554,"('270', 'euro', 'dabei')",1
2555,"('euro', 'dabei', 'hat')",1
2556,"('dabei', 'hat', 'die')",1
2557,"('dem', '13split', 'nicht')",1
2558,"('kommt', 'seit', 'dem')",1
2559,"('gleichzeitig', 'den', 'vollstandigen')",1
2560,"('believing', 'quebec', 'canada')",1
2561,"('anticipating', 'announcement', 'new')",1
2562,"('announcement', 'new', 'gigafactory')",1
2563,"('new', 'gigafactory', 'year')",1
2564,"('gigafactory', 'year', 'end')",1
2565,"('year', 'end', 'believing')",1
2566,"('end', 'believing', 'quebec')",1
2567,"('quebec', 'canada', 'could')",1
2568,"('teslaaktie', 'kommt', 'seit')",1
2569,"('canada', 'could', 'offer')",1
2570,"('could', 'offer', 'prime')",1
2571,"('offer', 'prime', 'location')",1
2572,"('prime', 'location', 'die')",1
2573,"('location', 'die', 'teslaaktie')",1
2574,"('die', 'teslaaktie', 'kommt')",1
2575,"('hat', 'die', 'teslaaktie')",1
2576,"('die', 'teslaaktie', 'den')",1
2577,"('teslaaktie', 'den', 'vergangenen')",1
2578,"('von', '6119', 'erzielt')",1
2579,"('745', 'verbessern', 'wahrend')",1
2580,"('verbessern', 'wahrend', '2020')",1
2581,"('wahrend', '2020', 'ein')",1
2582,"('2020', 'ein', 'kursgewinn')",1
2583,"('ein', 'kursgewinn', 'von')",1
2584,"('kursgewinn', 'von', '6119')",1
2585,"('6119', 'erzielt', 'wurde')",1
2586,"('den', 'vergangenen', 'zwolf')",1
2587,"('erzielt', 'wurde', 'da')",1
2588,"('wurde', 'da', 'jahr')",1
2589,"('da', 'jahr', '2020')",1
2590,"('jahr', '2020', 'war')",1
2591,"('2020', 'war', 'gleichzeitig')",1
2592,"('war', 'gleichzeitig', 'den')",1
2593,"('um', '745', 'verbessern')",1
2594,"('borse', 'um', '745')",1
2595,"('der', 'borse', 'um')",1
2596,"('teslaaktie', 'der', 'borse')",1
2597,"('die', 'teslaaktie', 'der')",1
2598,"('sich', 'die', 'teslaaktie')",1
2599,"('konnte', 'sich', 'die')",1
2600,"('vorjahr', 'konnte', 'sich')",1
